TrialIndex,Subject,Congruence,ResponseTime,Correct
660,1,2,444,1
661,1,2,453,1
662,1,1,502,1
663,1,2,401,1
664,1,1,387,0
665,1,2,559,1
666,1,1,488,1
667,1,1,351,1
668,1,2,388,0
669,1,1,502,1
670,1,2,410,1
671,1,1,364,1
768,1,2,510,0
769,1,2,392,0
770,1,2,492,1
771,1,1,331,1
772,1,2,400,1
773,1,1,339,1
774,1,1,415,1
775,1,2,337,0
776,1,2,351,0
777,1,1,387,1
778,1,1,391,1
779,1,1,394,1
780,1,1,301,1
781,1,2,491,1
782,1,2,491,1
783,1,1,418,0
784,1,2,348,1
785,1,2,385,1
786,1,2,620,1
787,1,2,442,1
788,1,1,555,1
789,1,2,452,1
790,1,1,549,1
791,1,1,334,1
792,1,1,500,0
793,1,1,442,1
794,1,1,372,1
795,1,1,440,0
796,1,2,425,0
797,1,2,387,0
798,1,1,350,1
799,1,2,315,0
1088,10,1,406,1
1089,10,2,417,1
1090,10,2,395,1
1091,10,2,357,1
1092,10,2,266,0
1093,10,2,210,0
1094,10,1,420,1
1095,10,1,366,1
1096,10,1,378,1
1097,10,1,301,1
1098,10,2,460,1
1099,10,1,428,1
1100,10,2,469,1
1101,10,2,341,1
1102,10,1,290,0
1103,10,1,346,1
1104,10,2,350,1
1105,10,1,331,0
1106,10,1,328,1
1107,10,2,406,1
1108,10,1,335,1
1109,10,2,373,1
1110,10,2,425,1
1111,10,1,467,1
1112,10,2,355,1
1113,10,1,423,1
1114,10,1,441,1
1115,10,2,435,1
1116,10,2,372,1
1117,10,1,416,1
1118,10,1,330,1
1119,10,2,439,1
1216,10,1,486,0
1217,10,2,446,1
1218,10,1,311,1
1219,10,2,388,1
1220,10,2,328,1
1221,10,2,445,1
1222,10,2,334,1
1223,10,1,443,1
1224,10,2,308,1
1225,10,1,426,1
1226,10,1,308,0
1227,10,1,274,1
1228,10,1,474,1
1229,10,2,386,0
1230,10,1,301,1
1231,10,1,332,1
1232,10,1,321,1
1233,10,2,455,1
1234,10,1,296,1
1235,10,2,431,1
1236,10,1,320,1
1237,10,1,414,1
1238,10,2,288,0
1239,10,1,279,0
1240,10,1,374,1
1241,10,2,394,1
1242,10,2,285,1
1243,10,2,220,0
1244,10,2,222,1
1245,10,1,312,1
1246,10,2,294,1
1247,10,2,245,0
1344,10,1,411,1
1345,10,1,333,1
1346,10,1,299,1
1347,10,2,352,1
1348,10,2,373,1
1349,10,1,497,1
1350,10,1,320,1
1351,10,1,309,1
1352,10,1,347,1
1353,10,2,320,1
1354,10,1,510,1
1355,10,1,345,1
1356,10,1,437,1
1357,10,2,311,1
1358,10,1,333,1
1359,10,2,314,1
1360,10,1,280,1
1361,10,1,287,0
1362,10,2,342,0
1363,10,2,324,1
1364,10,2,258,1
1365,10,2,250,0
1366,10,1,235,0
1367,10,2,292,0
1368,10,2,339,1
1369,10,2,249,0
1370,10,1,289,1
1371,10,2,321,1
1372,10,2,271,0
1373,10,1,199,0
1374,10,2,305,1
1375,10,2,192,1
1472,10,2,386,0
1473,10,2,325,1
1474,10,2,539,1
1475,10,1,517,1
1476,10,1,239,0
1477,10,1,353,1
1478,10,1,325,1
1479,10,2,363,1
1480,10,1,287,1
1481,10,2,327,0
1482,10,2,396,1
1483,10,2,359,1
1484,10,2,363,1
1485,10,1,415,0
1486,10,1,393,1
1487,10,2,444,1
1488,10,2,373,1
1489,10,2,289,1
1490,10,2,288,1
1491,10,1,319,1
1492,10,2,285,1
1493,10,2,268,0
1494,10,2,396,1
1495,10,1,423,1
1496,10,1,297,1
1497,10,1,256,1
1498,10,1,240,1
1499,10,1,234,1
1500,10,1,427,1
1501,10,1,292,1
1502,10,2,299,0
1503,10,1,338,1
1600,10,1,505,1
1601,10,2,380,1
1602,10,2,271,0
1603,10,2,287,1
1604,10,1,302,0
1605,10,1,253,1
1606,10,1,310,1
1607,10,2,276,1
1608,10,2,308,1
1609,10,1,306,1
1610,10,2,297,0
1611,10,2,279,1
1612,10,1,399,1
1613,10,2,321,0
1614,10,1,423,1
1615,10,1,401,0
1616,10,2,292,1
1617,10,1,379,0
1618,10,2,367,1
1619,10,1,323,1
1620,10,2,313,1
1621,10,2,319,1
1622,10,1,221,1
1623,10,1,214,0
1624,10,1,432,1
1625,10,1,370,1
1626,10,2,254,0
1627,10,1,358,1
1628,10,2,315,1
1629,10,1,297,0
1630,10,2,320,1
1631,10,2,374,1
1728,10,1,419,1
1729,10,2,285,0
1730,10,2,365,1
1731,10,1,377,1
1732,10,2,388,1
1733,10,2,335,1
1734,10,2,293,1
1735,10,1,332,1
1736,10,2,249,0
1737,10,1,306,1
1738,10,1,328,0
1739,10,2,478,1
1740,10,1,301,1
1741,10,2,332,1
1742,10,1,353,1
1743,10,2,374,1
1744,10,2,418,0
1745,10,1,276,1
1746,10,1,388,1
1747,10,1,295,1
1748,10,2,350,0
1749,10,1,218,0
1750,10,2,388,1
1751,10,1,343,1
1752,10,2,243,0
1753,10,2,364,1
1754,10,2,368,1
1755,10,1,260,1
1756,10,2,300,1
1757,10,1,314,0
1758,10,1,424,1
1759,10,1,290,1
1952,11,2,374,1
1953,11,1,418,0
1954,11,1,372,1
1955,11,2,432,1
1956,11,2,401,1
1957,11,1,372,0
1958,11,2,448,1
1959,11,2,537,1
1960,11,1,371,1
1961,11,1,351,1
1962,11,2,395,1
1963,11,2,526,1
1964,11,1,344,1
1965,11,1,316,1
1966,11,2,378,0
1967,11,1,366,1
1968,11,2,386,0
1969,11,1,405,1
1970,11,2,512,1
1971,11,2,442,1
1972,11,1,420,1
1973,11,1,366,1
1974,11,1,354,1
1975,11,1,398,1
1976,11,2,449,1
1977,11,1,410,1
1978,11,2,444,1
1979,11,1,341,1
1980,11,2,426,1
1981,11,2,500,1
1982,11,1,371,1
1983,11,2,415,1
2080,11,1,385,1
2081,11,2,380,0
2082,11,1,456,1
2083,11,2,440,1
2084,11,2,434,1
2085,11,1,467,1
2086,11,2,459,1
2087,11,1,412,1
2088,11,2,350,1
2089,11,1,322,1
2090,11,1,448,1
2091,11,2,393,1
2092,11,1,300,1
2093,11,1,291,1
2094,11,1,274,1
2095,11,2,490,1
2096,11,2,353,0
2097,11,1,334,1
2098,11,1,371,0
2099,11,1,335,1
2100,11,1,356,1
2101,11,1,392,1
2102,11,2,427,1
2103,11,2,356,0
2104,11,2,553,1
2105,11,2,410,1
2106,11,1,332,1
2107,11,2,370,1
2108,11,1,374,1
2109,11,2,338,1
2110,11,2,415,1
2111,11,2,377,0
2208,11,2,449,1
2209,11,1,378,0
2210,11,1,357,1
2211,11,2,522,1
2212,11,1,371,1
2213,11,1,375,1
2214,11,2,451,1
2215,11,1,292,1
2216,11,2,307,0
2217,11,1,306,1
2218,11,2,328,0
2219,11,2,350,0
2220,11,1,338,1
2221,11,2,368,0
2222,11,2,404,1
2223,11,1,406,1
2224,11,1,361,1
2225,11,2,509,1
2226,11,1,408,1
2227,11,2,403,1
2228,11,2,341,0
2229,11,2,395,0
2230,11,1,389,1
2231,11,1,377,1
2232,11,2,404,1
2233,11,1,383,1
2234,11,1,402,1
2235,11,1,373,1
2236,11,2,473,1
2237,11,2,577,1
2238,11,1,393,0
2239,11,2,372,0
2336,11,1,425,1
2337,11,1,339,1
2338,11,2,328,1
2339,11,2,358,0
2340,11,2,346,1
2341,11,2,439,1
2342,11,1,304,1
2343,11,1,439,0
2344,11,2,488,1
2345,11,2,384,0
2346,11,2,355,1
2347,11,2,384,0
2348,11,1,371,1
2349,11,1,367,1
2350,11,1,331,1
2351,11,1,376,1
2352,11,1,340,1
2353,11,1,321,1
2354,11,1,327,1
2355,11,2,284,0
2356,11,2,507,1
2357,11,2,527,1
2358,11,2,424,1
2359,11,1,306,1
2360,11,2,321,0
2361,11,1,335,1
2362,11,1,316,1
2363,11,2,298,0
2364,11,1,465,1
2365,11,1,393,0
2366,11,2,364,1
2367,11,2,367,1
2464,11,2,313,0
2465,11,1,319,1
2466,11,2,325,1
2467,11,1,331,1
2468,11,2,368,0
2469,11,2,524,1
2470,11,1,303,1
2471,11,2,326,0
2472,11,2,379,0
2473,11,1,335,1
2474,11,1,348,1
2475,11,1,345,1
2476,11,2,404,1
2477,11,2,344,0
2478,11,2,372,1
2479,11,1,320,1
2480,11,1,342,1
2481,11,1,299,1
2482,11,2,338,1
2483,11,2,303,0
2484,11,1,326,1
2485,11,1,276,1
2486,11,2,331,0
2487,11,1,313,1
2488,11,1,303,1
2489,11,2,333,0
2490,11,1,331,1
2491,11,1,360,1
2492,11,2,436,0
2493,11,1,325,1
2494,11,2,387,0
2495,11,2,343,0
2592,11,1,511,1
2593,11,2,385,1
2594,11,2,452,1
2595,11,1,309,1
2596,11,1,323,1
2597,11,2,353,0
2598,11,2,406,1
2599,11,1,408,1
2600,11,1,339,1
2601,11,2,344,0
2602,11,2,565,1
2603,11,2,838,0
2604,11,2,476,1
2605,11,2,428,1
2606,11,2,517,1
2607,11,1,351,0
2608,11,2,380,0
2609,11,2,439,1
2610,11,1,393,1
2611,11,1,315,1
2612,11,2,377,1
2613,11,2,373,1
2614,11,2,361,1
2615,11,1,317,1
2616,11,1,291,1
2617,11,1,322,1
2618,11,1,320,1
2619,11,1,270,1
2620,11,1,318,1
2621,11,2,332,0
2622,11,1,393,1
2623,11,1,372,1
2912,12,1,460,1
2913,12,1,340,1
2914,12,2,377,1
2915,12,1,477,1
2916,12,1,364,1
2917,12,1,360,1
2918,12,1,380,1
2919,12,1,391,1
2920,12,2,451,1
2921,12,2,435,1
2922,12,1,469,1
2923,12,2,509,1
2924,12,2,400,1
2925,12,1,355,1
2926,12,2,407,1
2927,12,2,490,1
2928,12,1,369,1
2929,12,1,389,1
2930,12,2,457,1
2931,12,2,425,1
2932,12,2,443,1
2933,12,1,388,1
2934,12,2,431,1
2935,12,2,513,1
2936,12,2,435,1
2937,12,2,460,1
2938,12,2,435,1
2939,12,1,381,1
2940,12,1,328,1
2941,12,2,405,1
2942,12,1,328,1
2943,12,1,349,1
3040,12,2,446,1
3041,12,1,391,1
3042,12,1,354,1
3043,12,2,494,1
3044,12,1,404,1
3045,12,2,431,1
3046,12,2,360,1
3047,12,1,444,1
3048,12,1,381,1
3049,12,1,352,1
3050,12,1,349,1
3051,12,2,377,0
3052,12,2,485,1
3053,12,2,508,1
3054,12,1,415,1
3055,12,1,369,1
3056,12,1,349,1
3057,12,2,458,1
3058,12,1,403,1
3059,12,2,469,1
3060,12,1,797,0
3061,12,2,477,1
3062,12,2,364,1
3063,12,1,392,1
3064,12,1,355,1
3065,12,2,456,1
3066,12,2,473,1
3067,12,2,401,1
3068,12,1,483,1
3069,12,1,403,1
3070,12,2,509,1
3071,12,2,400,1
3168,12,1,453,1
3169,12,2,358,1
3170,12,2,363,0
3171,12,1,447,1
3172,12,2,439,1
3173,12,1,345,0
3174,12,1,389,1
3175,12,1,288,1
3176,12,2,384,1
3177,12,2,339,1
3178,12,1,296,1
3179,12,1,295,1
3180,12,2,454,1
3181,12,1,318,1
3182,12,1,300,1
3183,12,2,419,1
3184,12,2,413,1
3185,12,2,439,0
3186,12,2,352,1
3187,12,1,317,1
3188,12,1,459,1
3189,12,2,507,1
3190,12,1,399,1
3191,12,1,449,1
3192,12,2,386,1
3193,12,1,357,1
3194,12,2,378,1
3195,12,2,397,1
3196,12,2,472,1
3197,12,2,448,1
3198,12,1,393,1
3199,12,1,595,1
3296,12,2,372,1
3297,12,1,408,1
3298,12,2,411,1
3299,12,1,332,1
3300,12,1,305,1
3301,12,2,296,0
3302,12,2,454,1
3303,12,2,383,1
3304,12,2,482,1
3305,12,1,402,1
3306,12,1,372,1
3307,12,1,392,1
3308,12,1,412,1
3309,12,1,358,1
3310,12,2,482,1
3311,12,2,418,1
3312,12,2,540,1
3313,12,2,445,1
3314,12,1,358,1
3315,12,1,363,1
3316,12,1,351,1
3317,12,1,379,1
3318,12,2,359,1
3319,12,2,491,1
3320,12,1,395,1
3321,12,1,413,1
3322,12,2,383,1
3323,12,2,427,1
3324,12,2,372,1
3325,12,1,376,1
3326,12,1,428,1
3327,12,2,325,0
3424,12,1,417,1
3425,12,2,403,1
3426,12,1,462,1
3427,12,1,350,1
3428,12,1,306,1
3429,12,1,329,1
3430,12,1,302,1
3431,12,1,309,1
3432,12,1,324,1
3433,12,2,346,1
3434,12,1,326,1
3435,12,1,340,1
3436,12,1,313,1
3437,12,2,471,1
3438,12,2,375,0
3439,12,2,483,1
3440,12,1,410,1
3441,12,2,428,1
3442,12,2,405,1
3443,12,1,328,1
3444,12,2,349,1
3445,12,2,362,1
3446,12,2,430,1
3447,12,2,335,1
3448,12,2,445,1
3449,12,2,373,1
3450,12,2,337,1
3451,12,2,359,1
3452,12,2,403,1
3453,12,1,430,1
3454,12,1,335,1
3455,12,1,421,1
3552,12,1,416,1
3553,12,2,386,1
3554,12,1,357,1
3555,12,1,346,1
3556,12,2,391,1
3557,12,1,386,1
3558,12,1,389,1
3559,12,1,392,1
3560,12,1,412,1
3561,12,1,438,1
3562,12,1,391,1
3563,12,2,450,1
3564,12,2,499,1
3565,12,2,410,1
3566,12,2,348,0
3567,12,1,496,1
3568,12,2,383,0
3569,12,2,441,1
3570,12,2,387,1
3571,12,1,406,1
3572,12,2,425,1
3573,12,1,403,1
3574,12,2,437,1
3575,12,1,399,1
3576,12,2,481,1
3577,12,2,433,1
3578,12,2,418,1
3579,12,2,460,1
3580,12,1,564,1
3581,12,1,453,1
3582,12,2,469,1
3583,12,1,421,1
3712,13,2,440,1
3713,13,1,242,1
3714,13,1,235,1
3715,13,1,292,1
3716,13,2,284,0
3717,13,2,419,1
3718,13,1,349,0
3719,13,2,410,1
3720,13,2,267,0
3721,13,1,395,1
3722,13,2,286,0
3723,13,1,357,1
3724,13,2,306,0
3725,13,2,457,1
3726,13,2,249,0
3727,13,1,426,1
3728,13,1,379,1
3729,13,2,295,0
3730,13,1,357,1
3731,13,1,266,1
3732,13,1,274,1
3733,13,2,290,0
3734,13,2,417,1
3735,13,1,371,1
3736,13,2,471,1
3737,13,1,391,1
3738,13,1,338,1
3739,13,2,288,0
3740,13,2,343,1
3741,13,1,148,1
3742,13,1,280,1
3743,13,2,279,0
3840,13,1,357,1
3841,13,1,281,1
3842,13,1,320,1
3843,13,1,390,1
3844,13,2,314,0
3845,13,2,400,1
3846,13,1,290,1
3847,13,1,370,1
3848,13,1,326,1
3849,13,2,476,1
3850,13,1,332,1
3851,13,2,385,1
3852,13,2,348,0
3853,13,2,361,1
3854,13,1,333,1
3855,13,1,362,1
3856,13,1,318,1
3857,13,1,300,1
3858,13,1,291,1
3859,13,1,290,1
3860,13,2,217,0
3861,13,2,387,1
3862,13,2,335,1
3863,13,2,380,1
3864,13,2,495,1
3865,13,1,318,1
3866,13,2,268,0
3867,13,2,364,1
3868,13,2,328,1
3869,13,2,269,1
3870,13,1,317,1
3871,13,2,283,0
3968,13,1,437,1
3969,13,2,215,0
3970,13,2,416,1
3971,13,1,346,1
3972,13,1,279,1
3973,13,1,278,1
3974,13,1,302,1
3975,13,2,260,1
3976,13,1,380,1
3977,13,1,296,1
3978,13,2,286,0
3979,13,1,333,1
3980,13,1,347,1
3981,13,2,287,0
3982,13,1,327,1
3983,13,2,219,0
3984,13,1,318,1
3985,13,2,459,1
3986,13,2,324,1
3987,13,1,345,0
3988,13,2,294,1
3989,13,2,237,1
3990,13,1,414,1
3991,13,2,320,1
3992,13,2,318,1
3993,13,2,332,1
3994,13,2,393,1
3995,13,1,332,1
3996,13,2,457,1
3997,13,1,346,0
3998,13,2,327,1
3999,13,1,420,1
4096,13,2,400,1
4097,13,1,139,1
4098,13,1,279,1
4099,13,1,238,1
4100,13,2,263,0
4101,13,1,207,0
4102,13,1,306,1
4103,13,2,329,0
4104,13,2,526,1
4105,13,1,304,1
4106,13,1,334,1
4107,13,2,228,0
4108,13,1,397,1
4109,13,2,328,0
4110,13,2,357,1
4111,13,1,401,1
4112,13,1,196,0
4113,13,1,351,1
4114,13,1,283,1
4115,13,1,307,1
4116,13,2,353,1
4117,13,2,286,0
4118,13,1,309,1
4119,13,2,827,1
4120,13,2,393,1
4121,13,2,436,1
4122,13,2,389,1
4123,13,1,328,1
4124,13,2,206,0
4125,13,2,368,1
4126,13,1,380,1
4127,13,2,304,0
4224,13,2,267,0
4225,13,2,331,1
4226,13,2,256,1
4227,13,1,353,1
4228,13,1,230,1
4229,13,2,255,0
4230,13,2,360,1
4231,13,1,332,1
4232,13,1,241,1
4233,13,2,418,1
4234,13,1,372,1
4235,13,1,152,1
4236,13,1,205,1
4237,13,2,327,0
4238,13,1,325,0
4239,13,2,291,0
4240,13,2,362,1
4241,13,1,246,0
4242,13,1,366,0
4243,13,2,362,1
4244,13,1,350,1
4245,13,2,331,0
4246,13,2,472,1
4247,13,2,328,1
4248,13,1,310,1
4249,13,1,508,1
4250,13,2,367,1
4251,13,2,291,0
4252,13,1,362,1
4253,13,2,382,1
4254,13,1,337,1
4255,13,1,343,1
4352,13,2,386,1
4353,13,2,205,0
4354,13,1,232,1
4355,13,2,377,1
4356,13,2,252,1
4357,13,1,221,1
4358,13,1,319,1
4359,13,2,189,1
4360,13,2,248,1
4361,13,1,241,1
4362,13,2,202,0
4363,13,1,332,1
4364,13,2,186,0
4365,13,1,285,1
4366,13,2,316,1
4367,13,1,90,1
4368,13,2,337,1
4369,13,1,223,0
4370,13,2,401,1
4371,13,1,163,0
4372,13,2,287,1
4373,13,1,246,1
4374,13,2,199,0
4375,13,1,218,1
4376,13,1,260,1
4377,13,1,628,1
4378,13,1,250,1
4379,13,2,203,0
4380,13,1,269,0
4381,13,2,293,1
4382,13,1,180,1
4383,13,2,103,0
4672,14,1,466,1
4673,14,1,354,1
4674,14,2,534,1
4675,14,2,640,1
4676,14,1,558,1
4677,14,2,471,1
4678,14,1,543,1
4679,14,1,441,1
4680,14,1,466,1
4681,14,1,466,1
4682,14,2,570,1
4683,14,2,498,1
4684,14,2,457,1
4685,14,2,402,1
4686,14,2,436,1
4687,14,2,486,1
4688,14,2,429,1
4689,14,1,543,1
4690,14,1,520,1
4691,14,2,571,1
4692,14,1,563,1
4693,14,1,395,1
4694,14,1,446,1
4695,14,1,574,1
4696,14,1,455,1
4697,14,1,456,1
4698,14,2,608,1
4699,14,2,576,1
4700,14,2,647,1
4701,14,2,589,1
4702,14,2,661,1
4703,14,1,449,1
4800,14,2,535,1
4801,14,2,593,1
4802,14,1,528,1
4803,14,2,570,1
4804,14,1,459,1
4805,14,2,571,1
4806,14,1,508,1
4807,14,1,407,1
4808,14,2,578,1
4809,14,2,378,0
4810,14,1,493,1
4811,14,1,404,1
4812,14,1,431,1
4813,14,1,352,1
4814,14,1,373,1
4815,14,2,537,1
4816,14,1,403,1
4817,14,1,437,1
4818,14,2,743,1
4819,14,1,369,1
4820,14,1,548,1
4821,14,2,525,1
4822,14,1,423,1
4823,14,2,721,1
4824,14,2,484,1
4825,14,2,571,1
4826,14,1,428,0
4827,14,2,637,1
4828,14,1,467,1
4829,14,2,555,1
4830,14,2,420,1
4831,14,2,462,1
4928,14,1,452,1
4929,14,1,413,1
4930,14,1,407,1
4931,14,2,345,0
4932,14,2,574,1
4933,14,1,367,1
4934,14,2,475,1
4935,14,2,427,1
4936,14,1,364,1
4937,14,1,448,1
4938,14,2,529,1
4939,14,2,562,1
4940,14,2,395,1
4941,14,2,374,1
4942,14,1,482,1
4943,14,1,449,1
4944,14,2,610,1
4945,14,1,480,1
4946,14,2,488,1
4947,14,1,663,1
4948,14,2,475,1
4949,14,2,660,1
4950,14,2,584,1
4951,14,1,520,1
4952,14,1,338,1
4953,14,2,567,1
4954,14,1,560,1
4955,14,2,497,1
4956,14,1,631,1
4957,14,1,573,1
4958,14,2,422,1
4959,14,1,472,1
5056,14,1,507,1
5057,14,2,558,1
5058,14,2,600,1
5059,14,2,455,1
5060,14,1,432,1
5061,14,2,585,1
5062,14,2,465,1
5063,14,1,745,1
5064,14,2,594,1
5065,14,1,553,1
5066,14,2,491,1
5067,14,2,626,1
5068,14,1,368,1
5069,14,1,452,1
5070,14,1,549,1
5071,14,2,518,1
5072,14,2,481,1
5073,14,2,496,1
5074,14,1,527,1
5075,14,1,449,1
5076,14,2,448,0
5077,14,2,945,1
5078,14,2,418,1
5079,14,1,508,1
5080,14,2,512,1
5081,14,1,522,1
5082,14,1,589,1
5083,14,1,509,1
5084,14,1,456,1
5085,14,2,609,1
5086,14,1,400,1
5087,14,1,434,1
5184,14,1,387,1
5185,14,2,359,0
5186,14,2,555,1
5187,14,2,532,1
5188,14,2,478,1
5189,14,2,518,1
5190,14,1,392,1
5191,14,1,436,1
5192,14,2,525,1
5193,14,2,543,1
5194,14,2,585,1
5195,14,1,496,1
5196,14,1,591,1
5197,14,2,591,1
5198,14,1,487,1
5199,14,2,518,1
5200,14,1,481,1
5201,14,1,464,1
5202,14,2,624,1
5203,14,1,439,1
5204,14,1,552,1
5205,14,1,457,1
5206,14,1,626,1
5207,14,1,657,1
5208,14,1,805,1
5209,14,1,564,1
5210,14,2,685,1
5211,14,2,529,1
5212,14,2,594,1
5213,14,2,522,1
5214,14,2,540,1
5215,14,1,518,1
5312,14,2,526,1
5313,14,2,440,1
5314,14,1,393,1
5315,14,1,396,1
5316,14,1,487,1
5317,14,2,470,0
5318,14,1,398,1
5319,14,2,505,1
5320,14,2,644,1
5321,14,2,553,1
5322,14,1,482,1
5323,14,1,386,1
5324,14,1,509,1
5325,14,1,472,1
5326,14,2,832,1
5327,14,2,622,1
5328,14,1,485,1
5329,14,2,564,1
5330,14,1,517,1
5331,14,1,455,1
5332,14,1,576,1
5333,14,1,664,1
5334,14,2,653,1
5335,14,2,409,1
5336,14,2,587,1
5337,14,2,523,1
5338,14,1,502,1
5339,14,1,449,1
5340,14,2,546,1
5341,14,2,451,1
5342,14,2,603,1
5343,14,1,531,1
5536,15,1,512,1
5537,15,1,402,1
5538,15,2,525,1
5539,15,1,407,1
5540,15,1,626,1
5541,15,2,488,1
5542,15,2,511,1
5543,15,1,482,1
5544,15,2,601,1
5545,15,2,440,1
5546,15,1,554,1
5547,15,2,459,1
5548,15,1,468,1
5549,15,2,340,0
5550,15,1,577,1
5551,15,2,417,1
5552,15,1,363,1
5553,15,2,343,0
5554,15,2,467,1
5555,15,2,379,1
5556,15,1,503,1
5557,15,2,402,1
5558,15,2,349,1
5559,15,2,385,1
5560,15,1,413,0
5561,15,2,455,1
5562,15,1,383,1
5563,15,1,435,1
5564,15,1,356,1
5565,15,1,329,1
5566,15,2,422,1
5567,15,1,360,1
5664,15,2,564,1
5665,15,1,389,1
5666,15,1,376,1
5667,15,1,492,1
5668,15,1,338,1
5669,15,1,376,1
5670,15,1,388,1
5671,15,2,351,0
5672,15,2,524,1
5673,15,2,430,1
5674,15,2,391,1
5675,15,1,387,1
5676,15,2,390,1
5677,15,2,513,1
5678,15,1,412,1
5679,15,2,406,1
5680,15,1,409,1
5681,15,2,379,1
5682,15,2,398,1
5683,15,2,329,1
5684,15,1,422,1
5685,15,1,408,1
5686,15,1,419,1
5687,15,1,541,1
5688,15,1,527,1
5689,15,1,473,1
5690,15,2,385,1
5691,15,2,532,1
5692,15,2,390,1
5693,15,1,377,1
5694,15,2,381,1
5695,15,2,376,1
5792,15,2,583,1
5793,15,1,391,1
5794,15,2,498,1
5795,15,1,441,1
5796,15,2,434,1
5797,15,2,363,1
5798,15,2,343,1
5799,15,1,348,1
5800,15,2,465,1
5801,15,2,473,1
5802,15,1,353,1
5803,15,1,445,0
5804,15,2,406,1
5805,15,1,465,1
5806,15,2,401,1
5807,15,1,427,1
5808,15,1,381,1
5809,15,1,344,1
5810,15,2,404,1
5811,15,1,455,1
5812,15,1,392,1
5813,15,2,411,1
5814,15,2,397,1
5815,15,1,376,1
5816,15,2,388,1
5817,15,2,439,1
5818,15,2,440,1
5819,15,1,362,1
5820,15,1,366,1
5821,15,2,370,1
5822,15,1,445,1
5823,15,1,341,1
5920,15,2,648,1
5921,15,1,326,1
5922,15,1,444,1
5923,15,2,388,1
5924,15,1,432,1
5925,15,1,417,1
5926,15,1,307,1
5927,15,2,418,1
5928,15,1,292,1
5929,15,1,467,1
5930,15,2,419,1
5931,15,2,445,1
5932,15,1,374,1
5933,15,1,378,1
5934,15,2,333,1
5935,15,1,394,1
5936,15,2,437,1
5937,15,2,566,1
5938,15,1,423,1
5939,15,1,425,1
5940,15,2,387,1
5941,15,2,366,1
5942,15,2,330,1
5943,15,2,335,1
5944,15,1,421,1
5945,15,1,319,1
5946,15,2,445,1
5947,15,2,413,1
5948,15,2,423,1
5949,15,2,329,1
5950,15,1,391,0
5951,15,1,354,1
6048,15,2,531,1
6049,15,2,380,1
6050,15,2,352,1
6051,15,1,428,1
6052,15,1,342,0
